,TI203,PI215,PI216,PI218,MP-1101,PI255A,TI405,TI401,FT402,T_wbulb,SSC_gros
720,180.2988281,8.954101563,8.9140625,9.088867188,57.31394196,0.15161132800000002,51.65405273,28.03955078,6882.985352,16.52858162,7.986077309
721,180.4207001,8.94140625,8.90625,9.098632813,57.20869446,0.152648926,51.81274414,28.13720703,6821.972168000001,16.46545792,7.966047764
722,180.26835630000002,8.926757813,8.888671875,9.084960938,57.23208237,0.149230957,51.38549805,27.85644531,7122.669434,16.49655342,7.991013527000001
723,180.3292999,8.926757813,8.889648438,9.096679688,57.29055405,0.148071289,51.15966797,27.55737305,6983.34375,15.85241985,7.980638504
724,180.35977169999998,8.923828125,8.889648438,9.088867188,57.23208237,0.148376465,51.12304688,27.57568359,7045.125,15.95586205,8.008131981
725,180.2988281,8.932617188,8.896484375,9.098632813,57.36071777,0.149414063,51.28173828,27.76489258,6936.426758,16.14080811,7.94824028
727,180.3292999,8.905273438,8.872070313,9.061523438,57.22038651,0.148132324,51.22070313,27.70385742,6751.826172,15.87931347,7.978244305
728,180.4207001,8.918945313,8.88671875,9.090820313,57.23208237,0.14978027300000002,51.33666992,27.8503418,7202.345215,16.31659317,7.962375641
729,180.39022830000002,8.938476563,8.903320313,9.083007813,57.1969986,0.151184082,51.51977539,27.88696289,6830.913573999999,16.41537285,7.972592831
730,180.3292999,8.95703125,8.91796875,9.124023438,57.23208237,0.152038574,51.72729492,28.10668945,7090.462401999999,16.48172569,8.017990112
731,180.35977169999998,8.96875,8.9296875,9.134765625,57.24377441,0.153930664,52.03857422,28.3996582,6958.389648,17.278705600000002,7.98855114
734,180.2988281,9.002929688,8.958984375,9.16015625,57.36071777,0.155578613,52.25830078,28.515625,6890.075684,17.39641762,8.003108978
735,180.35977169999998,8.978515625,8.940429688,9.134765625,57.15022278,0.155456543,52.22167969,28.43017578,6773.486816,17.54725647,7.996766567000001
736,180.2988281,8.99609375,8.95703125,9.141601563,57.22038651,0.15539550800000002,52.20947266,28.50952148,7012.562012,17.22059631,8.033317566000001
737,180.2988281,8.983398438,8.944335938,9.1328125,57.20869446,0.155578613,52.21557617,28.46679688,7027.776855,17.17843437,8.004922867000001
738,180.40547180000002,8.932617188,8.900390625,9.100585938,57.15022278,0.151306152,51.66625977,28.07617188,6791.484863,16.59784317,8.007183075
740,180.34452819999998,8.932617188,8.8984375,9.087890625,57.11513901,0.153259277,51.7578125,28.10668945,7003.416992,16.64768982,7.986507416
741,180.40547180000002,8.953125,8.91796875,9.09375,57.27885818,0.151794434,51.69677734,28.15551758,6937.746094,16.74405479,8.012358665
742,180.375,8.950195313,8.913085938,9.1171875,57.22038651,0.151855469,51.80664063,28.07006836,6716.023926000001,16.8740387,7.981157303
743,180.4359436,8.935546875,8.900390625,9.094726563,57.13852692,0.151916504,51.73339844,28.08837891,7005.595703,16.64881516,7.992154598
744,180.3140564,8.939453125,8.903320313,9.095703125,57.27885818,0.150085449,51.42822266,27.89306641,7059.405273,16.20685005,7.9862289429999995
745,180.40547180000002,8.938476563,8.903320313,9.096679688,57.30224609,0.149902344,51.28173828,27.72216797,7011.691406,16.03564453,7.991094112000001
746,180.34452819999998,8.926757813,8.889648438,9.087890625,57.29055405,0.149353027,51.33056641,27.75878906,6756.344727,16.05993271,8.0147295
747,180.3140564,8.932617188,8.89453125,9.092773438,57.36071777,0.149108887,51.22070313,27.68554688,6943.462401999999,15.85875511,7.984076022999999
748,180.4359436,8.90625,8.875,9.068359375,57.20869446,0.147888184,51.171875,27.67333984,7165.812988,15.96512699,7.975931644
749,180.3140564,8.91796875,8.881835938,9.087890625,57.27885818,0.148925781,51.24511719,27.75878906,7129.949706999999,15.95860958,7.965137482
751,180.3140564,8.938476563,8.900390625,9.102539063,57.24377441,0.14978027300000002,51.29394531,27.86865234,6974.160645,16.16641998,8.005290031
766,180.4664001,8.926757813,8.893554688,9.09375,57.39580154,0.149719238,51.40380859,28.14941406,6897.601562999999,16.49670219,7.979912757999999
767,180.4968719,8.877929688,8.846679688,9.041992188,57.33732986,0.14526367199999998,50.83007813,27.63671875,6765.372559,15.63346672,7.940877437999999
768,180.40547180000002,8.912109375,8.876953125,9.083007813,57.39580154,0.147155762,50.95214844,27.34985352,7179.00293,15.63556671,7.96496582
769,180.4968719,8.899414063,8.865234375,9.061523438,57.27885818,0.146606445,50.87890625,27.41699219,7003.853026999999,15.83667946,7.987037658999999
770,180.375,8.901367188,8.864257813,9.044921875,57.24377441,0.147155762,51.01318359,27.57568359,6938.186035,15.74252415,7.98790741
771,180.4968719,8.866210938,8.836914063,9.040039063,57.1969986,0.14575195300000002,50.80566406,27.35595703,6968.907715,15.409144400000002,7.957042694
772,180.4359436,8.8984375,8.868164063,9.0703125,57.25547028,0.146606445,50.90332031,27.51464844,6762.665526999999,15.41930962,8.004285812
773,180.4968719,8.874023438,8.844726563,9.026367188,57.20869446,0.145507813,50.77514648,27.22167969,6716.478515999999,15.28136826,7.959709644
775,180.4968719,8.903320313,8.872070313,9.099609375,57.27885818,0.147399902,51.13525391,27.66113281,6937.306640999999,15.88572121,7.956404686
776,180.40547180000002,8.91796875,8.880859375,9.07421875,57.384109499999994,0.147521973,51.09863281,27.54516602,7091.753418000001,15.81579494,7.969956398
777,180.5273438,8.9375,8.905273438,9.098632813,57.40749741,0.15057373,51.45263672,27.91748047,6942.143555,16.27645874,7.948567867
778,180.4359436,8.950195313,8.913085938,9.112304688,57.30224609,0.15161132800000002,51.58691406,27.89306641,6996.441406,16.74759293,7.987740517000001
779,180.40547180000002,8.942382813,8.903320313,9.095703125,57.31394196,0.15222168,51.73339844,28.09448242,7083.14209,17.51926613,7.997527122
780,180.4359436,8.948242188,8.916015625,9.08984375,57.08005524,0.154785156,52.16064453,28.49731445,7138.932617,17.37576675,7.99465704
781,180.4664001,9.008789063,8.967773438,9.168945313,57.24377441,0.156921387,52.24609375,28.46069336,7007.773437999999,17.61942673,8.022933006
782,180.375,8.981445313,8.940429688,9.153320313,57.0917511,0.15625,52.39868164,28.56445313,7148.330566,18.25600052,8.026396751
783,180.4359436,9.002929688,8.966796875,9.158203125,57.27885818,0.160095215,52.76489258,29.0222168,6813.915526999999,18.24111557,7.963338375
784,180.34452819999998,9.008789063,8.965820313,9.159179688,57.25547028,0.158203125,52.64282227,28.70483398,6906.88623,17.63726807,8.009653091
785,180.4664001,8.9375,8.90234375,9.111328125,57.11513901,0.153747559,52.04467773,28.2409668,6721.474609000001,17.15352821,7.984982014
786,180.4207001,8.92578125,8.889648438,9.064453125,57.18530273,0.151977539,51.76391602,28.15551758,6914.834961,16.70094681,7.9651455879999995
787,180.48164369999998,8.950195313,8.9140625,9.116210938,57.384109499999994,0.15161132800000002,51.70288086,28.07006836,7184.952148,16.61720467,7.955842017999999
788,180.3292999,8.946289063,8.91015625,9.1171875,57.1969986,0.152709961,51.73339844,28.0090332,7253.854492,16.56388092,7.995045662000001
789,180.48164369999998,8.920898438,8.885742188,9.106445313,57.1969986,0.152160645,51.64794922,28.03955078,7130.377441,16.88996315,7.964130878
790,180.35977169999998,8.9296875,8.892578125,9.08984375,57.23208237,0.15032959,51.53808594,28.05175781,7000.366211,16.58817101,8.005105972
791,180.48164369999998,8.91796875,8.884765625,9.083007813,57.22038651,0.15032959,51.59912109,27.88085938,7061.998535,16.61951828,7.956242561
792,180.39022830000002,8.943359375,8.908203125,9.110351563,57.36071777,0.15124511699999998,51.54418945,27.98461914,7014.302734000001,16.41184998,7.981704712000001
793,180.4664001,8.903320313,8.873046875,9.083984375,57.1969986,0.15045166,51.61132813,28.01513672,6858.111328,16.25798225,7.954648972
794,180.4664001,8.940429688,8.900390625,9.10546875,57.25547028,0.150634766,51.44042969,27.79541016,6956.196776999999,16.26699066,7.99979353
795,180.4664001,8.904296875,8.873046875,9.059570313,57.0917511,0.149719238,51.42211914,27.87475586,7170.496094,16.3724575,7.980700016
796,180.4968719,8.853515625,8.823242188,9.028320313,57.1969986,0.14251709,50.44555664,26.93481445,7048.156738,14.10934067,8.01206398
800,180.5273438,8.87109375,8.842773438,9.041992188,57.16191483,0.143981934,50.49438477,27.10571289,7412.823242,15.556062699999998,8.006523132
801,180.375,8.897460938,8.862304688,9.068359375,56.98649979,0.148193359,51.15356445,27.68554688,6985.965331999999,16.42627335,8.024245262
802,180.4359436,8.927734375,8.89453125,9.087890625,57.20869446,0.150512695,51.29394531,27.86254883,7002.981445,16.77201843,7.972764969
803,180.3140564,9.014648438,8.970703125,9.159179688,57.37241364,0.15637207,52.25219727,28.53393555,6936.426758,18.43862915,7.986991405
804,180.34452819999998,8.971679688,8.935546875,9.124023438,57.17361069,0.155944824,52.36206055,28.61938477,6894.503418000001,17.47450829,8.002847672
805,180.4359436,8.959960938,8.923828125,9.13671875,57.30224609,0.15447998,52.31323242,28.55834961,6703.744140999999,17.73016548,7.946998119
806,180.375,8.994140625,8.95703125,9.134765625,57.36071777,0.155334473,52.22167969,28.37524414,7123.526367,17.53022003,7.990747928999999
807,180.40547180000002,8.961914063,8.926757813,9.126953125,57.15022278,0.155090332,52.27050781,28.60717773,7317.522948999999,17.86648178,7.97014904
808,180.375,8.965820313,8.9296875,9.116210938,57.34902573,0.152160645,51.86157227,28.40576172,7544.626465,17.24787331,7.984879971
809,180.5273438,8.924804688,8.891601563,9.088867188,57.37241364,0.149963379,51.38549805,27.9296875,6933.346191,16.76824379,7.949298382
810,180.5578156,8.905273438,8.875,9.088867188,57.26716614,0.149230957,51.40991211,27.99682617,7237.850098000001,16.71160316,7.979707717999999
811,180.4359436,8.918945313,8.8828125,9.079101563,57.23208237,0.15032959,51.50756836,28.07006836,6862.115234000001,16.73091316,7.9919524189999995
812,180.5121155,8.915039063,8.877929688,9.08203125,57.16191483,0.14831543,51.287841799999995,27.82592773,6792.383789,16.70236206,7.964130402
813,180.542572,8.915039063,8.875976563,9.072265625,57.43088531,0.147277832,51.15356445,27.80151367,7150.464844,16.25788498,7.982505322000001
814,180.4511719,8.901367188,8.870117188,9.060546875,57.43088531,0.146728516,51.055908200000005,27.59399414,7042.525879000001,16.13630104,7.976264
815,180.6035156,8.877929688,8.848632813,9.021484375,57.27885818,0.14575195300000002,50.97045898,27.62451172,7036.022461,16.20007896,7.989295006
816,180.48164369999998,8.909179688,8.875,9.083984375,57.33732986,0.147460938,51.20239258,27.87475586,7153.025390999999,16.87656021,7.98125124
817,180.542572,8.91015625,8.880859375,9.075195313,57.30224609,0.14733886699999998,51.15356445,27.74047852,7109.804198999999,16.27316284,7.953675747
818,180.48164369999998,8.913085938,8.8828125,9.075195313,57.31394196,0.148864746,51.30004883,27.9296875,7126.524414,16.74341583,7.9714241029999995
819,180.542572,8.89453125,8.861328125,9.056640625,57.26716614,0.147766113,51.23901367,27.78930664,6982.906738,16.34319687,7.958751678
820,180.48164369999998,8.889648438,8.857421875,9.07421875,57.16191483,0.14654541,50.98266602,27.56347656,7097.775390999999,16.30773926,8.030506134
821,180.48164369999998,8.873046875,8.848632813,9.052734375,57.17361069,0.146118164,51.00708008,27.6550293,6893.618164,16.0604763,7.983870506000001
822,180.542572,8.86328125,8.836914063,9.048828125,57.15022278,0.144592285,50.72631836,27.31933594,6973.723145,15.80859089,7.964084625
823,180.48164369999998,8.896484375,8.861328125,9.041015625,57.18530273,0.14575195300000002,50.87890625,27.5390625,6943.901855,16.69783401,7.994029998999999
824,180.4511719,8.936523438,8.903320313,9.087890625,57.24377441,0.150878906,51.63574219,28.17993164,7052.052734000001,16.95980453,7.985946655
839,180.6035156,8.8359375,8.805664063,8.998046875,57.16191483,0.14331054699999998,50.76904297,27.70385742,7138.932617,15.59405136,8.045343399
840,180.5121155,8.8359375,8.806640625,9.014648438,57.10344315,0.14276123,50.54931641,27.6184082,7038.624512,15.73283005,7.983248711
841,180.542572,8.841796875,8.813476563,9.009765625,57.15022278,0.141540527,50.37841797,27.27661133,6999.930176000001,15.38601398,8.013326645
842,180.5121155,8.83203125,8.80078125,9.000976563,57.18530273,0.14001464800000002,50.18310547,27.19116211,6797.324219,15.14663315,7.994102001
844,180.6035156,8.833007813,8.803710938,9.000976563,57.11513901,0.141052246,50.32958984,27.33764648,7138.932617,15.08647728,8.017606735
845,180.5121155,8.834960938,8.802734375,9.009765625,57.12683105,0.141906738,50.37841797,27.33764648,7382.295898,15.130268099999999,8.006411552000001
846,180.6035156,8.8359375,8.806640625,9.013671875,57.15022278,0.141052246,50.34179688,27.40478516,7016.912598000001,15.59368229,7.995525837000001
847,180.5121155,8.829101563,8.80078125,8.994140625,56.91633606,0.143249512,50.53100586,27.66723633,7096.915526999999,15.8473196,8.04488945
848,180.542572,8.876953125,8.845703125,9.04296875,57.12683105,0.145202637,50.92773438,27.8137207,7179.428223000001,16.72755051,7.986811161
863,180.5578156,8.916015625,8.879882813,9.069335938,57.18530273,0.150695801,51.84936523,28.60107422,7128.665526999999,16.81648827,7.999751091
864,180.40547180000002,8.857421875,8.827148438,9.03515625,57.03327942,0.146850586,51.33666992,28.10668945,7460.01709,16.73419189,8.033521652000001
865,180.4664001,8.887695313,8.854492188,9.05078125,57.30224609,0.146240234,50.95825195,27.8137207,7054.21582,16.10075188,7.964069843
866,180.40547180000002,8.844726563,8.814453125,9.009765625,57.10344315,0.14184570300000002,50.42114258,27.47192383,7397.162598000001,15.54021549,8.012952805
867,180.40547180000002,8.8203125,8.791015625,8.990234375,57.12683105,0.141418457,50.32958984,27.47802734,7108.945801000001,15.25132179,8.041535377999999
868,180.4664001,8.83203125,8.8046875,9.024414063,57.05666733,0.142211914,50.31738281,27.27661133,7138.932617,15.31974411,8.012994766
869,180.40547180000002,8.887695313,8.854492188,9.067382813,57.29055405,0.145568848,50.84838867,27.77709961,7037.757323999999,16.14093781,7.972253799
870,180.3140564,8.891601563,8.857421875,9.072265625,57.22038651,0.145812988,50.93383789,27.92358398,7044.691895,15.90922165,8.037903786000001
871,180.4664001,8.875,8.844726563,9.052734375,57.17361069,0.146118164,50.95825195,27.8137207,6868.338379000001,16.66592407,8.006414413
872,180.34452819999998,8.909179688,8.875976563,9.065429688,57.13852692,0.14782714800000002,51.19018555,28.11279297,7268.984375,16.76611519,8.055335999
887,180.375,8.834960938,8.802734375,9.009765625,56.93972397,0.144470215,50.87280273,27.96630859,7178.578125,16.48467636,8.065364837999999
888,180.4359436,8.830078125,8.80078125,9.015625,56.89294434,0.14526367199999998,50.87280273,27.90527344,7145.768555,16.50662804,8.059691428999999
889,180.5273438,8.828125,8.798828125,9.01171875,56.92802811,0.144348145,50.83618164,27.78930664,6873.224120999999,16.05372429,8.025587082000001
890,180.40547180000002,8.8359375,8.80859375,8.994140625,56.99819565,0.143371582,50.56762695,27.60009766,7248.383301000001,15.93080044,8.035595894
891,180.4359436,8.817382813,8.791992188,8.990234375,56.91633606,0.143005371,50.68969727,27.71606445,7485.337401999999,16.65276909,8.056519508
892,180.4664001,8.822265625,8.791992188,8.9921875,56.86955643,0.144470215,50.72631836,27.76489258,7008.644043000001,16.10035706,8.058192253
893,180.4359436,8.80078125,8.772460938,8.977539063,56.89294434,0.142883301,50.51269531,27.55126953,7292.875488,15.71669006,8.057419777
895,180.4968719,8.819335938,8.7890625,9.016601563,56.97480774,0.143249512,50.67749023,27.74658203,7510.571776999999,16.512069699999998,8.05061245
896,180.4359436,8.8671875,8.837890625,9.041015625,57.04497147,0.147949219,51.092529299999995,28.0456543,7173.474609000001,17.01063347,8.071818352000001
903,180.542572,8.799804688,8.774414063,8.983398438,56.89294434,0.142883301,50.57983398,27.68554688,7110.662598000001,15.92472553,7.954298972999999
904,180.4207001,8.8359375,8.809570313,9.002929688,57.06835938,0.143981934,50.74462891,27.80151367,7298.731934,15.89819813,7.976239681
907,180.542572,8.814453125,8.790039063,8.99609375,56.99819565,0.144348145,50.59814453,27.77099609,7325.025879000001,15.732363699999999,8.007032394
909,180.4207001,8.831054688,8.798828125,9.008789063,57.04497147,0.144958496,50.78735352,27.80151367,7300.821776999999,16.00550842,8.042500496
910,180.5578156,8.809570313,8.782226563,8.993164063,56.95141602,0.14392089800000002,50.61035156,27.72216797,7075.382323999999,15.78678513,8.019473076
911,180.4664001,8.819335938,8.7890625,9.010742188,56.86955643,0.14453125,50.79345703,27.91748047,7315.020508,16.06406021,7.98252821
912,180.4664001,8.828125,8.797851563,8.998046875,56.93972397,0.145019531,50.68359375,27.66723633,7500.0,16.13515854,7.999024391
913,180.4359436,8.82421875,8.798828125,9.008789063,56.88125229,0.143615723,50.64697266,27.70996094,7526.401855,15.88733768,8.049321175
914,180.5273438,8.8203125,8.791015625,9.0,57.02158356,0.14331054699999998,50.52490234,27.67944336,7376.919922,15.85849953,8.045359612
916,180.4664001,8.811523438,8.784179688,8.984375,57.05666733,0.143371582,50.52490234,27.59399414,7320.441895,15.679362300000003,7.975829124
917,180.4511719,8.817382813,8.791992188,8.986328125,57.02158356,0.14654541,50.89111328,27.97241211,7319.60791,16.05265617,8.004676819
918,180.48164369999998,8.841796875,8.8125,9.021484375,57.05666733,0.14587402300000002,50.86669922,27.8137207,7441.175781,16.24643326,7.962304592000001
919,180.5121155,8.833007813,8.807617188,9.001953125,57.02158356,0.14654541,50.96435547,27.99682617,7193.866211,16.57118607,7.974545002
920,180.3292999,8.854492188,8.821289063,9.0234375,57.04497147,0.147949219,51.23291016,28.30200195,7407.057617,16.73690796,7.994274139
921,180.4511719,8.869140625,8.8359375,9.032226563,56.97480774,0.149475098,51.47705078,28.29589844,7239.536620999999,16.74434471,8.000957489
922,180.35977169999998,8.891601563,8.859375,9.037109375,57.06835938,0.15020752,51.48925781,28.43017578,7200.226562999999,17.205513,8.025348662999999
923,180.4968719,8.893554688,8.862304688,9.0546875,57.03327942,0.150512695,51.68457031,28.56445313,6954.880370999999,17.12183762,8.009129524
924,180.4664001,8.88671875,8.854492188,9.059570313,56.99819565,0.150695801,51.59912109,28.39355469,7250.90918,16.70736504,7.998403072
925,180.39022830000002,8.858398438,8.825195313,9.043945313,56.93972397,0.147949219,51.24511719,28.10668945,7473.096191,16.27957153,7.994549751
926,180.39022830000002,8.84375,8.814453125,9.030273438,56.97480774,0.145996094,50.91552734,27.96630859,7345.412109000001,16.59461212,8.006349564
927,180.2988281,8.840820313,8.80859375,8.999023438,57.0917511,0.14654541,51.13525391,27.99682617,7554.328125,16.12589645,7.984850882999999
928,180.2988281,8.84765625,8.818359375,9.009765625,57.15022278,0.145324707,50.80566406,27.75878906,7151.745117,15.882760999999999,8.005447388
